ID,GROUP,CATEGORY,ITEM,TECHNICAL_ID,CURRENT_PRICE,DURATION,KEY_OPTIONS,POWER_IMPACT,PRELIMINARY_CLASSIFICATION,REASON,DATA_CONFIDENCE,BRYAN_DECISION
139,GROUP 2 -- Armor / Sets,Boots,Scale Boots,"type=11,index=6",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
140,GROUP 2 -- Armor / Sets,Boots,Sphinx Boots,"type=11,index=7",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
141,GROUP 2 -- Armor / Sets,Boots,Brass Boots,"type=11,index=8",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
142,GROUP 2 -- Armor / Sets,Boots,Plate Boots,"type=11,index=9",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
143,GROUP 2 -- Armor / Sets,Boots,Vine Boots,"type=11,index=10",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
144,GROUP 2 -- Armor / Sets,Boots,Silk Boots,"type=11,index=11",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"Same +13/all-6-excellent stat package as Group 1, applied to defense-slot gear. Six armor-slot categories (Shields/Helms/Armors/Pants/Gloves/Boots) would form complete +13/full-excellent sets if sold together.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
145,GROUP 3 -- Wings,Wings,Wings of Elf,"type=12,index=0",WCoinC=10000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
146,GROUP 3 -- Wings,Wings,Wings of Heaven,"type=12,index=1",WCoinC=20000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
147,GROUP 3 -- Wings,Wings,Wings of Satan,"type=12,index=2",WCoinC=30000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
148,GROUP 3 -- Wings,Wings,Wings of Spirits,"type=12,index=3",WCoinC=15000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
149,GROUP 3 -- Wings,Wings,Wings of Soul,"type=12,index=4",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
150,GROUP 3 -- Wings,Wings,Wings of Dragon,"type=12,index=5",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
151,GROUP 3 -- Wings,Wings,Wings of Darkness,"type=12,index=6",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
152,GROUP 3 -- Wings,Wings,Wing of Storm,"type=12,index=36",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
153,GROUP 3 -- Wings,Wings,Wing of Eternal,"type=12,index=37",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
154,GROUP 3 -- Wings,Wings,Wing of Illusion,"type=12,index=38",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
155,GROUP 3 -- Wings,Wings,Wing of Ruin,"type=12,index=39",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
156,GROUP 3 -- Wings,Wings,Cape of Emperor,"type=12,index=40",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,HIGH_INFERRED,RED_INCOMPATIBLE_WITH_CURRENT_POLICY,"+13/all-6-excellent Wings -- explicitly named in current policy as a RED category (""normal endgame Wings""), and wings are typically the single most visually/mechanically significant equipment slot in MU.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
157,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Ice,"type=13,index=8",WCoinC=10000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
158,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Poison,"type=13,index=9",WCoinC=20000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
159,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Fire,"type=13,index=21",WCoinC=30000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
160,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Earth,"type=13,index=22",WCoinC=15000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
161,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Wind,"type=13,index=23",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
162,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Ring of Magic,"type=13,index=24",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
163,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Lighting,"type=13,index=12",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
164,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Fire,"type=13,index=13",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
165,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Ice,"type=13,index=25",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
166,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Wind,"type=13,index=26",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
167,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Water,"type=13,index=27",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
168,GROUP 4 -- Pets / Rings / Pendants,Pets/Rings/Pendents,Pendant of Ability,"type=13,index=28",WCoinC=25000 / WCoinP=0 / GoblinPoint=0,Permanent,+13 upgrade; 6/6 excellent options (inferred); Ancient/Set=0; Harmony=0; Socket=0,LOW_TO_MODERATE_INFERRED,YELLOW_REQUIRES_DECISION,"Same +13/all-6-excellent bitmask as every other X-Shop row, but on accessory slots with ReqLevel 0-1 in the base game (no level gate at all) -- real but comparatively small combat impact vs. a full weapon/armor/wing. Not zero-power (unlike the CashShop's confirmed +0/+0/+0 items), so not GREEN; genuinely a judgment call on magnitude, so not RED by the same blanket reasoning as Groups 1-3.",CONFIRMED_RAW_DATA_INFERRED_INTERPRETATION,PENDING
